id,name,full_name,team,team_id,pos,pos_id,price,proj_gw,proj_6gw,proj_by_gw,mins_proj,value,sel_pct,pts_last,mins_last,ppg_last,goals_last,assists_last,xgi90_last,defcon_last,cs_last,bonus_last,status,news,joined,is_new,pens,corners,fk,fdr6,cs_rate,note
309,Núñez,Marcelino Núñez,IPS,12,MID,3,5.0,0.702,4.21,"[0.798, 0.609, 0.664, 0.67, 0.67, 0.798]",35,0.1403,0.2,0,0,0.0,0,0,0,0,0,0,a,,2025-08-29,False,,7,1,18,0.174,
311,Burns,Wes Burns,IPS,12,MID,3,5.0,0.702,4.21,"[0.798, 0.609, 0.664, 0.67, 0.67, 0.798]",35,0.1403,0.1,0,0,0.0,0,0,0,0,0,0,a,,2021-06-09,False,,,,18,0.174,
314,Ogbene,Chiedozie Ogbene,IPS,12,MID,3,5.0,0.702,4.21,"[0.798, 0.609, 0.664, 0.67, 0.67, 0.798]",35,0.1403,0.0,0,0,0.0,0,0,0,0,0,0,a,,2024-08-28,False,,,,18,0.174,
319,Szmodics,Sam Szmodics,IPS,12,MID,3,5.0,0.702,4.21,"[0.798, 0.609, 0.664, 0.67, 0.67, 0.798]",35,0.1403,0.1,0,0,0.0,0,0,0,0,0,0,a,,2024-08-16,False,,,,18,0.174,
324,Mehmeti,Anis Mehmeti,IPS,12,MID,3,5.0,0.702,4.21,"[0.798, 0.609, 0.664, 0.67, 0.67, 0.798]",35,0.1403,0.1,0,0,0.0,0,0,0,0,0,0,a,,2026-01-23,False,,,,18,0.174,
571,Florentino,Florentino Ibrain Morris Luís,IPS,12,MID,3,5.0,0.702,4.21,"[0.798, 0.609, 0.664, 0.67, 0.67, 0.798]",35,0.1403,0.0,0,0,0.0,0,0,0,0,0,0,a,,2026-08-04,True,,,,18,0.174,
162,Andrey Santos,Andrey Nascimento dos Santos,MUN,16,MID,3,5.0,0.699,4.19,"[0.717, 0.772, 0.664, 0.658, 0.664, 0.715]",15,0.1397,1.4,47,1247,1.7,1,0,0.2,129,1,3,a,,2026-07-13,True,,,,17,0.283,
464,Wissa,Yoane Wissa,NEW,17,FWD,4,6.0,0.669,4.01,"[0.627, 0.633, 0.686, 0.633, 0.745, 0.688]",14,0.1115,1.3,27,517,1.4,1,1,0.63,22,1,0,a,,2025-09-01,False,4,,,17,0.259,
430,Mount,Mason Mount,MUN,16,MID,3,5.5,0.662,3.97,"[0.68, 0.732, 0.63, 0.624, 0.63, 0.678]",12,0.1204,0.1,58,1010,2.5,3,0,0.28,102,5,3,a,,2023-07-05,False,,,3,17,0.283,
506,Udogie,Destiny Udogie,TOT,19,DEF,2,4.5,0.65,3.9,"[0.62, 0.741, 0.62, 0.679, 0.679, 0.563]",22,0.1446,0.4,29,1335,1.4,0,1,0.06,68,1,1,a,,2022-08-16,False,,,,18,0.239,
17,Merino,Mikel Merino Zazón,ARS,1,MID,3,6.0,0.646,3.87,"[0.721, 0.574, 0.616, 0.622, 0.622, 0.721]",11,0.1076,1.2,67,1024,3.0,4,3,0.43,113,4,5,a,,2024-08-27,False,,,,18,0.491,
164,Quenda,Geovany Quenda,CHE,6,MID,3,5.5,0.628,3.77,"[0.6, 0.711, 0.494, 0.711, 0.6, 0.653]",12,0.1143,0.0,0,0,0.0,0,0,0,0,0,0,a,,2026-06-15,True,,,,18,0.254,
568,Barco,Valentín Barco,CHE,6,MID,3,5.5,0.628,3.77,"[0.6, 0.711, 0.494, 0.711, 0.6, 0.653]",12,0.1143,0.0,0,0,0.0,0,0,0,0,0,0,a,,2026-08-02,True,,,,18,0.254,
459,L.Miley,Lewis Miley,NEW,17,MID,3,5.5,0.613,3.68,"[0.579, 0.584, 0.627, 0.584, 0.676, 0.629]",13,0.1115,0.0,72,1493,3.1,1,4,0.21,155,2,5,i,Leg injury - Expected back 30 Aug,2023-02-01,False,,7,,17,0.259,
145,Fofana,Wesley Fofana,CHE,6,DEF,2,5.0,0.592,3.55,"[0.57, 0.655, 0.493, 0.655, 0.57, 0.612]",15,0.1185,0.0,65,1718,2.6,0,2,0.07,206,4,3,s,Suspended until 6 Sep,2022-08-31,False,,,,18,0.254,
341,Gnonto,Wilfried Gnonto,LEE,13,MID,3,5.0,0.587,3.52,"[0.57, 0.62, 0.57, 0.675, 0.62, 0.468]",14,0.1174,0.1,32,521,1.4,0,3,0.2,59,1,0,a,,2022-09-01,False,,,,19,0.232,
492,Awoniyi,Taiwo Awoniyi,NFO,18,FWD,4,5.5,0.565,3.39,"[0.636, 0.494, 0.586, 0.494, 0.636, 0.541]",13,0.1026,0.4,43,480,2.5,4,2,0.83,26,1,4,a,,2022-06-25,False,,,,18,0.232,
489,Yates,Ryan Yates,NFO,18,MID,3,4.5,0.54,3.24,"[0.611, 0.469, 0.561, 0.469, 0.611, 0.515]",17,0.1199,7.3,30,602,1.4,0,2,0.13,69,0,0,a,,2018-08-01,False,,,,18,0.232,
466,Neave,Sean Neave,NEW,17,FWD,4,4.5,0.526,3.16,"[0.493, 0.498, 0.54, 0.498, 0.586, 0.541]",12,0.1169,0.7,1,13,1.0,0,0,0.21,0,0,0,a,,2025-02-07,False,,,,17,0.259,
35,Bogarde,Lamare Bogarde,AVL,2,MID,3,5.0,0.522,3.13,"[0.502, 0.497, 0.545, 0.543, 0.502, 0.543]",12,0.1043,0.1,40,1042,1.4,0,0,0.02,60,2,4,a,,2021-01-07,False,,,,18,0.245,
370,Chiesa,Federico Chiesa,LIV,14,MID,3,5.5,0.519,3.11,"[0.49, 0.533, 0.534, 0.581, 0.49, 0.485]",12,0.0943,0.2,37,317,1.4,2,1,0.58,30,0,0,a,,2024-08-29,False,,,,17,0.307,
383,Elliott,Harvey Elliott,LIV,14,MID,3,5.5,0.519,3.11,"[0.49, 0.533, 0.534, 0.581, 0.49, 0.485]",12,0.0943,0.1,5,110,1.0,0,0,0.31,6,0,0,a,,2019-07-28,False,,,,17,0.307,
507,Phillips,Ashley Phillips,TOT,19,DEF,2,4.5,0.493,2.96,"[0.464, 0.576, 0.464, 0.519, 0.519, 0.414]",14,0.1095,0.1,0,0,0.0,0,0,0,0,0,0,a,,2023-08-05,False,,,,18,0.239,
44,Bailey,Leon Bailey,AVL,2,MID,3,5.5,0.484,2.91,"[0.464, 0.46, 0.506, 0.506, 0.464, 0.506]",12,0.0881,0.1,21,450,1.6,0,2,0.39,48,0,0,a,,2021-08-04,False,,,,18,0.245,
460,Willock,Joe Willock,NEW,17,MID,3,5.0,0.468,2.81,"[0.44, 0.444, 0.479, 0.444, 0.517, 0.48]",11,0.0935,0.1,38,972,1.6,0,2,0.22,89,3,0,a,,2021-08-13,False,,,,17,0.259,
351,Mamardashvili,Giorgi Mamardashvili,LIV,14,GKP,1,5.0,0.457,2.74,"[0.42, 0.477, 0.469, 0.533, 0.42, 0.421]",12,0.0913,0.2,34,867,3.4,0,0,0.0,0,2,2,a,,2024-08-27,False,,,,17,0.307,
128,Buonanotte,Facundo Buonanotte,BHA,5,MID,3,5.0,0.455,2.73,"[0.475, 0.397, 0.517, 0.475, 0.432, 0.436]",12,0.091,0.1,3,81,0.8,0,0,0.38,6,0,0,a,,2023-01-01,False,,,,18,0.271,
135,Yohanna,Zadok Yohanna,BHA,5,MID,3,5.0,0.455,2.73,"[0.475, 0.397, 0.517, 0.475, 0.432, 0.436]",12,0.091,0.1,0,0,0.0,0,0,0,0,0,0,a,,2026-06-15,True,,,,18,0.271,
451,A.Murphy,Alex Murphy,NEW,17,DEF,2,4.0,0.433,2.6,"[0.4, 0.401, 0.45, 0.401, 0.499, 0.445]",14,0.1082,0.8,2,7,1.0,0,0,0.0,4,0,0,a,,2023-07-19,False,,,,17,0.259,
558,Schlager,Xaver Schlager,NFO,18,MID,3,5.0,0.431,2.58,"[0.488, 0.374, 0.448, 0.374, 0.488, 0.411]",12,0.0861,0.1,0,0,0.0,0,0,0,0,0,0,a,,2026-07-23,True,,,,18,0.232,
235,Aznou,Adam Aznou,EVE,9,DEF,2,4.0,0.422,2.53,"[0.439, 0.391, 0.391, 0.391, 0.487, 0.434]",14,0.1055,0.2,0,0,0.0,0,0,0,0,0,0,a,,2025-07-29,False,,,,17,0.224,
2,Arrizabalaga,Kepa Arrizabalaga Revuelta,ARS,1,GKP,1,5.0,0.405,2.43,"[0.482, 0.332, 0.378, 0.377, 0.377, 0.482]",8,0.081,0.1,2,90,2.0,0,0,0.0,0,0,0,a,,2025-07-01,False,,,,18,0.491,
3,Meslier,Illan Meslier,ARS,1,GKP,1,5.0,0.405,2.43,"[0.482, 0.332, 0.378, 0.377, 0.377, 0.482]",8,0.081,0.1,0,0,0.0,11,0,0,0,0,0,a,,2026-07-09,True,,,,18,0.491,
148,Hato,Jorrel Hato,CHE,6,DEF,2,4.5,0.403,2.42,"[0.391, 0.436, 0.347, 0.436, 0.391, 0.413]",14,0.0895,1.1,19,1139,0.9,0,0,0.07,99,0,0,a,,2025-08-03,False,,,,18,0.254,
266,Cairney,Tom Cairney,FUL,10,MID,3,5.0,0.404,2.42,"[0.395, 0.399, 0.435, 0.363, 0.395, 0.435]",13,0.0807,0.0,41,756,1.7,2,0,0.24,61,2,1,a,,2015-07-07,False,,,,20,0.247,
147,Tosin,Tosin Adarabioyo,CHE,6,DEF,2,4.5,0.402,2.41,"[0.378, 0.467, 0.298, 0.467, 0.378, 0.422]",10,0.0892,0.1,34,788,2.1,0,0,0.06,97,2,2,a,,2024-07-01,False,,,,18,0.254,
288,Dowell,Kieran Dowell,HUL,11,MID,3,4.5,0.377,2.26,"[0.364, 0.4, 0.399, 0.334, 0.367, 0.399]",12,0.0838,0.5,0,0,0.0,0,0,0,0,0,0,a,,2026-01-23,False,,,,19,0.174,
289,Crooks,Matt Crooks,HUL,11,MID,3,4.5,0.377,2.26,"[0.364, 0.4, 0.399, 0.334, 0.367, 0.399]",12,0.0838,0.7,0,0,0.0,0,0,0,0,0,0,a,,2025-01-10,False,1,,,19,0.174,
290,Slater,Regan Slater,HUL,11,MID,3,4.5,0.377,2.26,"[0.364, 0.4, 0.399, 0.334, 0.367, 0.399]",12,0.0838,1.9,0,0,0.0,0,0,0,0,0,0,a,,2022-01-27,False,,6,,19,0.174,
151,Acheampong,Josh Acheampong,CHE,6,DEF,2,4.5,0.358,2.15,"[0.337, 0.417, 0.266, 0.417, 0.337, 0.377]",9,0.0797,0.2,39,657,2.3,1,0,0.1,44,2,5,a,,2024-03-10,False,,,,18,0.254,
385,Trafford,James Trafford,MCI,15,GKP,1,5.0,0.356,2.14,"[0.376, 0.333, 0.419, 0.295, 0.419, 0.295]",8,0.0713,1.4,13,360,3.2,0,0,0.0,0,1,0,a,,2025-07-29,False,,,,18,0.312,
394,Alleyne,Max Alleyne,MCI,15,DEF,2,5.0,0.353,2.12,"[0.371, 0.332, 0.411, 0.297, 0.411, 0.297]",7,0.0706,0.0,5,135,2.5,0,0,0.21,11,0,0,a,,2022-12-16,False,,,,18,0.312,
168,Marc Guiu,Marc Guiu Paz,CHE,6,FWD,4,5.0,0.351,2.11,"[0.337, 0.396, 0.279, 0.396, 0.337, 0.365]",6,0.0703,0.4,13,265,1.3,0,1,0.62,8,0,0,a,,2024-07-01,False,,,,18,0.254,
7,Lewis-Skelly,Myles Lewis-Skelly,ARS,1,MID,3,5.5,0.345,2.07,"[0.392, 0.3, 0.327, 0.33, 0.33, 0.392]",7,0.0627,0.3,29,697,1.4,0,0,0.04,25,2,0,a,,2022-12-04,False,,,,18,0.491,
75,Christie,Ryan Christie,BOU,3,MID,3,5.0,0.341,2.05,"[0.299, 0.369, 0.346, 0.369, 0.343, 0.322]",8,0.0683,0.0,47,978,1.8,2,1,0.24,123,3,2,s,Suspended until 29 Aug,2021-08-31,False,,10,,22,0.227,
169,Mheuka,Shumaira Mheuka,CHE,6,FWD,4,4.5,0.341,2.04,"[0.326, 0.384, 0.27, 0.384, 0.326, 0.353]",6,0.0757,0.4,1,1,1.0,0,0,0.0,1,0,0,a,,,False,,,,18,0.254,
406,Kovačić,Mateo Kovačić,MCI,15,MID,3,5.5,0.338,2.03,"[0.351, 0.323, 0.382, 0.294, 0.382, 0.294]",6,0.0614,0.0,9,125,1.5,0,1,0.39,18,0,0,a,,2023-06-27,False,,,,18,0.312,
413,Bayindir,Altay Bayındır,MUN,16,GKP,1,4.5,0.337,2.02,"[0.346, 0.392, 0.311, 0.311, 0.311, 0.351]",9,0.0748,0.2,11,540,1.8,0,0,0.01,0,0,0,a,,2023-09-01,False,,,,17,0.283,
407,Echeverri,Claudio Echeverri,MCI,15,MID,3,5.0,0.315,1.89,"[0.327, 0.301, 0.356, 0.274, 0.356, 0.274]",6,0.063,0.0,0,0,0.0,0,0,0,0,0,0,a,,2024-01-25,False,,,,18,0.312,
408,Phillips,Kalvin Phillips,MCI,15,MID,3,5.0,0.315,1.89,"[0.327, 0.301, 0.356, 0.274, 0.356, 0.274]",6,0.063,0.0,0,0,0.0,0,0,0,0,0,0,a,,2022-07-04,False,,,,18,0.312,
410,Monga,Jeremy Monga,MCI,15,MID,3,5.0,0.315,1.89,"[0.327, 0.301, 0.356, 0.274, 0.356, 0.274]",6,0.063,0.0,0,0,0.0,0,0,0,0,0,0,a,,2026-07-11,True,,,,18,0.312,
395,Lewis,Rico Lewis,MCI,15,DEF,2,4.5,0.313,1.88,"[0.329, 0.295, 0.364, 0.263, 0.364, 0.263]",7,0.0696,0.2,19,401,1.7,0,1,0.35,19,1,2,a,,2022-07-16,False,,,,18,0.312,
396,Vitor Reis,Vitor de Oliveira Nunes dos Reis,MCI,15,DEF,2,4.5,0.313,1.88,"[0.329, 0.295, 0.364, 0.263, 0.364, 0.263]",7,0.0696,0.0,0,0,0.0,0,0,0,0,0,0,a,,2025-01-21,False,,,,18,0.312,
46,Barkley,Ross Barkley,AVL,2,MID,3,5.0,0.304,1.83,"[0.292, 0.289, 0.318, 0.318, 0.292, 0.318]",8,0.0609,0.2,56,844,2.7,3,2,0.3,74,1,5,a,,2024-07-01,False,,,,18,0.245,
6,Saliba,William Saliba,ARS,1,DEF,2,6.0,0.3,1.8,"[0.35, 0.253, 0.283, 0.283, 0.283, 0.35]",5,0.05,0.5,137,2614,4.4,1,0,0.07,193,15,12,i,Back injury - Unknown return date,2019-07-25,False,,,,18,0.491,
20,Dowman,Max Dowman,ARS,1,MID,3,5.5,0.296,1.78,"[0.336, 0.257, 0.28, 0.283, 0.283, 0.336]",6,0.0538,0.2,16,152,2.7,1,1,0.88,16,1,0,a,,,False,,,,18,0.491,Goal + assist in pre-season
22,Nwaneri,Ethan Nwaneri,ARS,1,MID,3,5.5,0.296,1.78,"[0.336, 0.257, 0.28, 0.283, 0.283, 0.336]",6,0.0538,0.0,8,165,1.3,0,0,0.17,13,1,0,a,,2022-09-17,False,,,,18,0.491,
23,Fábio Vieira,Fábio Ferreira Vieira,ARS,1,MID,3,5.5,0.296,1.78,"[0.336, 0.257, 0.28, 0.283, 0.283, 0.336]",6,0.0538,0.0,0,0,0.0,0,0,0,0,0,0,a,,2022-06-21,False,,,,18,0.491,
24,Nelson,Reiss Nelson,ARS,1,MID,3,5.5,0.296,1.78,"[0.336, 0.257, 0.28, 0.283, 0.283, 0.336]",6,0.0538,0.0,13,118,1.3,0,1,0.62,23,0,0,a,,2017-07-12,False,,,,18,0.491,
146,B.Badiashile,Benoît Badiashile Mukinayi,CHE,6,DEF,2,4.5,0.294,1.76,"[0.276, 0.341, 0.218, 0.341, 0.276, 0.308]",7,0.0653,0.0,7,470,0.9,0,0,0.01,48,0,0,a,,2023-01-05,False,,,,18,0.254,
161,Lavia,Roméo Lavia,CHE,6,MID,3,5.0,0.293,1.76,"[0.28, 0.332, 0.23, 0.332, 0.28, 0.305]",6,0.0586,0.0,13,374,1.1,0,0,0.18,37,0,0,a,,2023-08-18,False,,,,18,0.254,
409,Mukasa,Divine Mukasa,MCI,15,MID,3,4.5,0.292,1.75,"[0.304, 0.279, 0.331, 0.254, 0.331, 0.254]",6,0.0649,0.1,2,25,1.0,0,0,0.76,1,0,0,a,,,False,,,,18,0.312,
29,M.Bizot,Marco Bizot,AVL,2,GKP,1,4.5,0.29,1.74,"[0.272, 0.273, 0.304, 0.309, 0.272, 0.309]",9,0.0644,0.1,16,585,2.3,0,0,0.0,0,1,0,a,,2025-07-15,False,,,,18,0.245,
150,M.Sarr,Mamadou Sarr,CHE,6,DEF,2,4.5,0.286,1.72,"[0.269, 0.332, 0.212, 0.332, 0.269, 0.3]",7,0.0635,0.1,3,100,1.0,0,0,0.32,8,0,0,a,,2025-06-09,False,,,,18,0.254,
153,Disasi,Axel Disasi,CHE,6,DEF,2,4.5,0.286,1.72,"[0.269, 0.332, 0.212, 0.332, 0.269, 0.3]",7,0.0635,0.1,0,0,0.0,0,0,0,88,0,0,a,,2023-08-04,False,,,,18,0.254,
561,Anselmino,Aaron Anselmino,CHE,6,DEF,2,4.5,0.286,1.72,"[0.269, 0.332, 0.212, 0.332, 0.269, 0.3]",7,0.0635,0.0,0,0,0.0,0,0,0,0,0,0,a,,2024-08-08,False,,,,18,0.254,
243,Alcaraz,Carlos Alcaraz Durán,EVE,9,MID,3,5.0,0.287,1.72,"[0.295, 0.271, 0.269, 0.271, 0.321, 0.295]",8,0.0574,0.1,29,679,1.4,0,1,0.23,70,3,0,a,,2025-07-01,False,,,,17,0.224,
246,Röhl,Merlin Röhl,EVE,9,MID,3,5.0,0.287,1.72,"[0.295, 0.271, 0.269, 0.271, 0.321, 0.295]",8,0.0574,0.1,36,675,2.2,1,1,0.14,68,2,2,a,,2026-06-15,True,,,,17,0.224,Scored from the right; carrying end-of-season form into pre-season
434,J.Fletcher,Jack Fletcher,MUN,16,MID,3,5.0,0.284,1.7,"[0.292, 0.318, 0.268, 0.266, 0.268, 0.292]",6,0.0568,0.0,3,107,1.0,0,0,0.05,11,0,0,a,,2024-07-12,False,,,,17,0.283,
435,Lacey,Shea Lacey,MUN,16,MID,3,5.0,0.284,1.7,"[0.292, 0.318, 0.268, 0.266, 0.268, 0.292]",6,0.0568,0.1,3,40,1.0,0,0,0.24,3,0,0,a,,2025-05-26,False,,,,17,0.283,
436,Collyer,Toby Collyer,MUN,16,MID,3,5.0,0.284,1.7,"[0.292, 0.318, 0.268, 0.266, 0.268, 0.292]",6,0.0568,0.0,0,0,0.0,0,0,0,0,0,0,a,,2023-07-01,False,,,,17,0.283,
227,Travers,Mark Travers,EVE,9,GKP,1,5.0,0.281,1.69,"[0.293, 0.259, 0.259, 0.259, 0.328, 0.289]",8,0.0563,0.1,0,0,0.0,0,0,0,0,0,0,a,,2025-07-15,False,,,,17,0.224,
521,Kulusevski,Dejan Kulusevski,TOT,19,MID,3,6.5,0.281,1.68,"[0.268, 0.318, 0.268, 0.292, 0.292, 0.244]",6,0.0432,0.0,0,0,0.0,0,0,0,0,0,0,i,Knee injury - Unknown return date,2023-07-01,False,,,,18,0.239,
21,Nørgaard,Christian Nørgaard,ARS,1,MID,3,5.0,0.276,1.66,"[0.314, 0.24, 0.261, 0.264, 0.264, 0.314]",6,0.0552,0.3,7,101,1.0,0,0,0.11,16,0,0,a,,2025-07-10,False,,,,18,0.491,
163,D.Essugo,Dário Luís Essugo,CHE,6,MID,3,4.5,0.272,1.63,"[0.26, 0.308, 0.214, 0.308, 0.26, 0.283]",6,0.0604,0.2,1,26,0.3,0,0,0.03,8,0,0,a,,2025-06-02,False,,,,18,0.254,
244,Armstrong,Harrison Armstrong,EVE,9,MID,3,5.0,0.272,1.63,"[0.28, 0.257, 0.255, 0.257, 0.305, 0.28]",7,0.0545,0.1,21,524,1.6,0,0,0.18,50,1,0,a,,2024-08-09,False,,,,17,0.224,
78,Kroupi.Jr,Junior Kroupi,BOU,3,MID,3,7.5,0.269,1.62,"[0.227, 0.297, 0.274, 0.297, 0.271, 0.251]",4,0.0359,5.1,113,1663,3.4,13,0,0.53,112,10,13,i,Foot injury - Unknown return date,2025-02-02,False,1,,,22,0.227,
83,Valdimarsson,Hákon Rafn Valdimarsson,BRE,4,GKP,1,4.5,0.263,1.58,"[0.284, 0.252, 0.317, 0.252, 0.252, 0.223]",8,0.0585,0.1,1,90,1.0,0,0,0.0,0,0,0,a,,2024-01-26,False,,,,19,0.232,
199,Benitez,Walter Benítez,CRY,8,GKP,1,4.5,0.264,1.58,"[0.248, 0.248, 0.248, 0.313, 0.248, 0.28]",8,0.0587,0.1,7,90,7.0,0,0,0.0,0,1,0,a,,2025-07-01,False,,,,18,0.253,
437,Bendito Mantato,Bendito Mantato,MUN,16,MID,3,4.5,0.264,1.58,"[0.271, 0.295, 0.249, 0.247, 0.249, 0.271]",6,0.0586,0.2,1,15,1.0,0,0,0.06,0,0,0,a,,,False,,,,17,0.283,
438,Fletcher,Tyler Fletcher,MUN,16,MID,3,4.5,0.264,1.58,"[0.271, 0.295, 0.249, 0.247, 0.249, 0.271]",6,0.0586,0.3,2,17,1.0,0,0,0.05,2,0,0,a,,2025-05-26,False,,,,17,0.283,
103,Dasilva,Josh Dasilva,BRE,4,MID,3,5.0,0.256,1.53,"[0.27, 0.248, 0.294, 0.248, 0.246, 0.226]",6,0.0511,0.0,2,2,1.0,0,0,3.6,1,0,0,a,,2025-10-23,False,,,,19,0.232,
424,Amass,Harry Amass,MUN,16,DEF,2,4.0,0.254,1.53,"[0.261, 0.293, 0.236, 0.236, 0.236, 0.264]",7,0.0636,0.2,0,0,0.0,0,0,0,0,0,0,a,,2024-04-06,False,,,,17,0.283,
425,Fredricson,Tyler Fredricson,MUN,16,DEF,2,4.0,0.254,1.53,"[0.261, 0.293, 0.236, 0.236, 0.236, 0.264]",7,0.0636,0.1,1,2,1.0,0,0,0.0,2,0,0,a,,2022-09-07,False,,,,17,0.283,
531,Ellborg,Melker Ellborg,SUN,20,GKP,1,4.5,0.247,1.48,"[0.258, 0.293, 0.231, 0.231, 0.177, 0.293]",8,0.0549,0.1,16,270,5.3,0,0,0.01,0,1,3,a,,2026-02-01,False,,,,18,0.247,
170,Emegha,Emmanuel Emegha,CHE,6,FWD,4,5.0,0.243,1.46,"[0.232, 0.273, 0.192, 0.273, 0.232, 0.252]",4,0.0485,0.2,0,0,0.0,0,0,0,0,0,0,d,Hamstring injury - 75% chance of playing,2026-06-15,True,,,,18,0.254,
139,Ferguson,Evan Ferguson,BHA,5,FWD,4,5.0,0.241,1.45,"[0.25, 0.211, 0.272, 0.251, 0.229, 0.231]",6,0.0482,0.0,0,0,0.0,0,0,0,0,0,0,i,Ankle injury - Expected back 10 Oct,2021-08-23,False,,,,18,0.271,
375,Nyoni,Trey Nyoni,LIV,14,MID,3,5.0,0.242,1.45,"[0.228, 0.249, 0.249, 0.271, 0.228, 0.226]",6,0.0484,0.1,6,21,1.0,0,0,1.68,5,0,0,a,,2023-11-11,False,,,,17,0.307,
381,Koumas,Lewis Koumas,LIV,14,MID,3,5.0,0.242,1.45,"[0.228, 0.249, 0.249, 0.271, 0.228, 0.226]",6,0.0484,0.0,0,0,0.0,0,0,0,0,0,0,a,,2023-07-18,False,,,,17,0.307,
468,John,John Victor Maciel Furtado,NFO,18,GKP,1,4.5,0.242,1.45,"[0.286, 0.2, 0.256, 0.2, 0.286, 0.226]",8,0.0538,0.1,11,437,2.2,0,0,0.0,0,1,0,a,,2025-08-31,False,,,,18,0.232,
523,Moore,Mikey Moore,TOT,19,MID,3,5.0,0.237,1.42,"[0.227, 0.269, 0.227, 0.247, 0.247, 0.207]",6,0.0475,0.1,0,0,0.0,0,0,0,0,0,0,a,,2024-05-01,False,,,,18,0.239,
111,Steele,Jason Steele,BHA,5,GKP,1,4.0,0.234,1.41,"[0.249, 0.194, 0.278, 0.245, 0.22, 0.219]",8,0.0586,4.6,0,0,0.0,0,0,0,0,0,0,a,,2018-07-01,False,,,,18,0.271,
361,Lucky,Wellity Lucky,LIV,14,DEF,2,4.0,0.233,1.4,"[0.215, 0.242, 0.239, 0.269, 0.215, 0.215]",7,0.0582,0.1,0,0,0.0,0,0,0,0,0,0,a,,,False,,,,17,0.307,
365,Ramsay,Calvin Ramsay,LIV,14,DEF,2,4.0,0.233,1.4,"[0.215, 0.242, 0.239, 0.269, 0.215, 0.215]",7,0.0582,0.2,0,0,0.0,0,0,0,0,0,0,a,,2022-06-19,False,,,,17,0.307,
462,Steur,Sean Steur,NEW,17,MID,3,5.0,0.23,1.38,"[0.215, 0.217, 0.237, 0.217, 0.258, 0.237]",6,0.046,0.1,0,0,0.0,0,0,0,0,0,0,a,,2026-07-09,True,,,,17,0.259,
559,Bamba,Aladji Bamba,NEW,17,MID,3,5.0,0.23,1.38,"[0.215, 0.217, 0.237, 0.217, 0.258, 0.237]",6,0.046,0.1,0,0,0.0,0,0,0,0,0,0,a,,2026-07-24,True,,,,17,0.259,
539,O'Nien,Luke O'Nien,SUN,20,DEF,2,4.0,0.23,1.38,"[0.24, 0.27, 0.216, 0.216, 0.168, 0.27]",8,0.0575,2.3,26,565,2.2,0,1,0.04,43,2,1,a,,2018-07-30,False,,,,18,0.247,
221,Drakes-Thomas,Joél Drakes-Thomas,CRY,8,MID,3,4.5,0.229,1.37,"[0.219, 0.217, 0.219, 0.26, 0.219, 0.238]",6,0.0508,0.1,2,7,1.0,0,0,0.0,3,0,0,a,,2025-12-10,False,,,,18,0.253,
378,McConnell,James McConnell,LIV,14,MID,3,4.5,0.225,1.35,"[0.212, 0.231, 0.231, 0.252, 0.212, 0.21]",6,0.0499,0.2,0,0,0.0,0,0,0,0,0,0,a,,2023-07-18,False,,,,17,0.307,
49,Iling Jr,Samuel Iling-Junior,AVL,2,MID,3,5.0,0.224,1.34,"[0.215, 0.213, 0.234, 0.234, 0.215, 0.234]",6,0.0448,0.0,0,0,0.0,0,0,0,0,0,0,a,,2024-07-01,False,,,,18,0.245,
52,Alysson,Alysson Edward Franco da Rocha dos Santos,AVL,2,MID,3,5.0,0.224,1.34,"[0.215, 0.213, 0.234, 0.234, 0.215, 0.234]",6,0.0448,0.0,3,47,1.0,0,0,0.2,4,0,0,a,,2026-01-01,False,,,,18,0.245,
524,Olusesi,Callum Olusesi,TOT,19,MID,3,4.5,0.22,1.32,"[0.211, 0.25, 0.211, 0.229, 0.229, 0.192]",6,0.049,0.9,1,14,1.0,0,0,0.06,2,0,0,a,,,False,,,,18,0.239,
508,Davies,Ben Davies,TOT,19,DEF,2,4.0,0.215,1.29,"[0.202, 0.251, 0.202, 0.227, 0.227, 0.181]",7,0.0538,0.8,10,136,3.3,1,0,0.37,14,0,1,a,,2014-07-23,False,,,,18,0.239,
509,Byfield,Jun'ai Byfield,TOT,19,DEF,2,4.0,0.215,1.29,"[0.202, 0.251, 0.202, 0.227, 0.227, 0.181]",7,0.0538,0.1,1,1,1.0,0,0,0.0,0,0,0,a,,,False,,,,18,0.239,
510,Rowswell,James Rowswell,TOT,19,DEF,2,4.0,0.215,1.29,"[0.202, 0.251, 0.202, 0.227, 0.227, 0.181]",7,0.0538,0.1,1,1,1.0,0,0,0.0,0,0,0,a,,,False,,,,18,0.239,
511,Souza,João Victor de Souza Menezes,TOT,19,DEF,2,4.0,0.215,1.29,"[0.202, 0.251, 0.202, 0.227, 0.227, 0.181]",7,0.0538,0.3,3,142,0.8,0,0,0.03,6,0,0,a,,2026-01-22,False,,,,18,0.239,
132,Howell,Harry Howell,BHA,5,MID,3,4.5,0.211,1.27,"[0.22, 0.184, 0.24, 0.22, 0.2, 0.202]",6,0.0469,0.3,4,92,1.3,0,0,0.03,7,0,0,a,,,False,,,,18,0.271,
134,Oriola,Nehemiah Oriola,BHA,5,MID,3,4.5,0.211,1.27,"[0.22, 0.184, 0.24, 0.22, 0.2, 0.202]",6,0.0469,0.2,1,1,1.0,0,0,0.0,0,0,0,a,,,False,,,,18,0.271,
