id,price,sel_pct,tin,tout,dcost_event,status
397,8.5,20.5,44926,304881,0,a
398,7.0,5.1,136100,49166,0,a
399,7.7,26.2,1285780,50933,2,a
400,7.4,1.0,395,27025,-1,i
402,6.5,0.0,0,242,0,u
404,6.0,0.0,0,1434,0,u
406,5.5,0.1,541,1637,0,a
407,4.9,0.0,150,362,-1,a
408,5.0,0.0,0,132,0,u
409,4.5,0.2,693,2425,0,a
410,4.9,0.0,143,309,-1,u
411,15.5,71.0,275509,31665,0,a
481,6.4,5.2,27254,93314,0,a
587,5.0,0.0,110,252,0,a
616,5.5,0.1,8004,2507,0,a
621,4.5,0.1,5584,1563,0,a
622,4.0,0.1,7896,1727,0,a
628,6.0,0.0,205,58,0,a
43,5.9,2.0,9643,38046,-1,a
131,5.0,0.2,1451,4065,0,i
162,4.9,0.8,5432,18769,-1,a
325,4.5,0.0,269,363,0,a
412,5.0,13.9,24733,137186,0,a
413,4.5,0.0,0,248,0,u
414,4.0,0.1,334,745,0,i
415,5.9,0.8,2651,26570,-1,a
416,5.0,0.0,78,394,0,i
417,5.0,2.2,7069,26879,0,a
418,5.0,14.9,38846,181779,0,a
419,5.0,1.3,6351,13642,0,a
420,4.9,0.6,1376,8633,-1,a
421,4.5,0.4,1098,6635,0,a
422,4.5,0.7,2700,9829,0,a
423,4.5,16.7,23410,217673,0,a
424,4.0,0.2,1306,1841,0,a
425,4.0,0.0,0,277,0,u
426,12.0,48.6,290750,240616,0,a
427,8.0,29.6,66755,524398,0,a
428,8.0,8.2,17733,112105,0,a
429,7.0,1.6,16020,29058,0,a
430,5.5,0.0,47,460,0,d
431,5.8,0.6,208,31873,-1,i
432,5.5,1.1,14834,10174,0,a
433,5.0,0.0,25,60,0,i
434,5.0,0.0,63,144,0,a
435,5.0,0.1,255,832,0,a
436,5.0,0.0,90,284,0,u
437,4.5,0.2,1376,2198,0,a
438,4.5,0.3,1471,3413,0,a
439,7.0,1.6,12479,37982,0,a
440,5.4,0.5,4140,9922,-1,a
441,4.5,1.2,14713,11971,0,a
405,5.5,0.2,7647,2206,0,a
442,5.0,1.1,3800,14920,0,a
443,4.5,0.0,194,306,0,a
444,4.5,0.0,139,367,0,a
445,5.0,2.0,41616,21719,0,a
446,5.0,0.2,1497,3869,0,a
